anonymized_registration;statusCode;statusYear;admissionCode;admissionYear;affirmativePolicy;birthDate;secondarySchool;secondarySchoolGraduationYear;gender;curriculumCode;mandatoryCredits;optionalCredits;complementaryCredits;gpa;completedTerms;suspendedTerms;institutionalEnrollments;mobilityTerms;enrolledCredits;admissionGrade
898928353;ATIVO;2021.2;SISU;2021.1;N/A;16/05/2003;Somente escola privada;2020;Masculino;2017;16;4;0;8,84;1;0;0;0;20;770,84
180556415;ATIVO;2021.2;SISU;2021.1;N/A;03/04/2003;Somente escola privada;2019;Masculino;2017;16;4;0;7,98;1;0;0;0;20;765,20
011900150;CANCELAMENTO POR ABANDONO;2021.2;SISU;2021.1;N/A;23/06/2002;Somente escola privada;2018;Masculino;2017;16;4;0;8,42;1;0;0;0;0;763,44
163074462;ATIVO;2021.2;SISU;2021.1;N/A;14/08/1999;Somente escola privada;2016;Feminino;2017;16;8;0;8,47;1;0;0;0;16;761,74
391692928;ATIVO;2021.2;SISU;2021.1;N/A;20/02/2003;Somente escola privada;2020;Masculino;2017;16;4;0;9,30;1;0;0;0;20;761,34
194209005;ATIVO;2021.2;SISU;2021.1;N/A;22/05/2003;Somente escola pblica;2021;Masculino;2017;16;4;0;8,62;1;0;0;0;16;760,54
787968568;ATIVO;2021.2;SISU;2021.1;N/A;11/08/2003;Somente escola privada;2020;Masculino;2017;16;4;0;9,44;1;0;0;0;20;759,20
186262051;ATIVO;2021.2;SISU;2021.1;N/A;30/11/2003;Somente escola pblica;2020;Masculino;2017;16;4;0;9,52;1;0;0;0;20;757,20
122022851;ATIVO;2021.2;SISU;2021.1;N/A;04/07/2004;Somente escola privada;2020;Feminino;2017;16;4;0;8,46;1;0;0;0;24;753,56
460539435;ATIVO;2021.2;SISU;2021.1;N/A;28/01/2004;Somente escola privada;2020;Masculino;2017;16;4;0;7,32;1;0;0;0;20;752,96
497104249;ATIVO;2021.2;SISU;2021.1;N/A;13/04/2002;Somente escola privada;2020;Masculino;2017;16;8;0;9,25;1;0;0;0;20;752,14
302190999;ATIVO;2021.2;SISU;2021.1;N/A;04/09/2003;Somente escola privada;2020;Masculino;2017;16;4;0;8,98;1;0;0;0;20;751,94
806519905;ATIVO;2021.2;SISU;2021.1;N/A;03/01/2003;Somente escola pblica;2020;Masculino;2017;16;4;0;9,32;1;0;0;0;20;747,60
185290065;ATIVO;2021.2;SISU;2021.1;N/A;12/03/2003;Somente escola privada;2020;Masculino;2017;8;0;0;5,00;1;0;0;0;4;741,94
945080953;ATIVO;2021.2;SISU;2021.1;N/A;06/06/2003;Somente escola privada;2020;Masculino;2017;16;4;0;9,34;1;0;0;0;20;740,62
031137413;ATIVO;2021.2;SISU;2021.1;N/A;25/10/2002;Somente escola privada;2020;Masculino;2017;16;4;0;7,50;1;0;0;0;20;740,28
230735310;ATIVO;2021.2;SISU;2021.1;N/A;06/08/2004;Somente escola privada;2020;Masculino;2017;16;4;0;8,06;1;0;0;0;24;738,44
466413928;ATIVO;2021.2;SISU;2021.1;N/A;04/01/2003;Somente escola privada;2020;Masculino;2017;16;4;0;8,20;1;0;0;0;20;738,18
002375734;ATIVO;2021.2;SISU;2021.1;N/A;31/01/2004;Somente escola privada;2020;Masculino;2017;16;4;0;7,90;1;0;0;0;20;737,24
884762939;ATIVO;2021.2;SISU;2021.1;N/A;28/06/2003;Somente escola privada;2020;Masculino;2017;16;4;0;8,74;1;0;0;0;16;735,70
159220763;ATIVO;2021.2;SISU;2021.1;N/A;12/11/2002;Somente escola privada;2020;Masculino;2017;16;4;0;7,34;1;0;0;0;16;734,80
127394605;ATIVO;2021.2;SISU;2021.1;N/A;02/06/2003;Somente escola privada;2020;Masculino;2017;16;0;0;6,20;1;0;0;0;20;734,44
553341857;ATIVO;2021.2;SISU;2021.1;N/A;27/05/2003;Somente escola privada;2020;Masculino;2017;12;0;0;6,97;1;0;0;0;24;733,92
475431226;ATIVO;2021.2;SISU;2021.1;N/A;04/11/2002;Somente escola privada;2020;Masculino;2017;16;8;0;8,52;1;0;0;0;20;733,04
648920118;CANCELAMENTO POR ABANDONO;2021.2;SISU;2021.1;N/A;07/01/2003;Somente escola privada;2020;Masculino;2017;0;0;0;0,00;0;0;0;0;0;732,78
897219782;ATIVO;2021.2;SISU;2021.1;N/A;08/05/2001;Somente escola privada;2018;Masculino;2017;16;4;0;7,12;1;0;0;0;24;732,66
196096623;ATIVO;2021.2;SISU;2021.1;N/A;21/08/2003;Somente escola privada;2020;Feminino;2017;16;4;0;7,22;1;0;0;0;20;732,24
279040297;ATIVO;2021.2;SISU;2021.1;N/A;01/07/1998;Somente escola privada;2015;Masculino;2017;20;8;0;7,49;1;0;0;0;12;730,96
834687459;ATIVO;2021.2;SISU;2021.1;N/A;10/04/2000;Somente escola privada;2016;Masculino;2017;8;4;0;6,16;1;0;0;0;20;730,84
161427128;ATIVO;2021.2;SISU;2021.1;N/A;29/01/2003;Somente escola privada;2020;Masculino;2017;16;4;0;8,40;1;0;0;0;20;729,48
629586345;ATIVO;2021.2;SISU;2021.1;N/A;13/06/2002;Somente escola privada;2020;Masculino;2017;16;4;0;8,12;1;0;0;0;20;729,40
935406566;ATIVO;2021.2;SISU;2021.1;N/A;23/01/2004;Somente escola privada;2020;Masculino;2017;16;4;0;8,82;1;0;0;0;20;729,36
173096833;ATIVO;2021.2;SISU;2021.1;N/A;15/05/2003;Somente escola privada;2020;Masculino;2017;16;4;0;9,28;1;0;0;0;20;729,02
238603802;ATIVO;2021.2;SISU;2021.1;N/A;15/04/2003;Somente escola privada;2020;Masculino;2017;16;4;0;8,32;1;0;0;0;20;728,56
886978728;ATIVO;2021.2;SISU;2021.1;N/A;13/03/2003;Somente escola privada;2020;Masculino;2017;16;4;0;8,30;1;0;0;0;20;728,04
134926770;ATIVO;2021.2;SISU;2021.1;N/A;31/01/2003;Somente escola privada;2020;Masculino;2017;8;4;0;4,88;1;0;0;0;24;725,46
331387932;ATIVO;2021.2;SISU;2021.1;L2;20/10/2002;Somente escola pblica;2020;Feminino;2017;16;4;0;9,20;1;0;0;0;20;721,16
454924539;ATIVO;2021.2;SISU;2021.1;L2;26/04/2003;Somente escola pblica;2020;Masculino;2017;16;4;0;7,24;1;0;0;0;16;665,34
811482677;ATIVO;2021.2;SISU;2021.1;L2;21/12/2001;Somente escola pblica;2020;Masculino;2017;16;4;0;8,76;1;0;0;0;20;665,30
865698965;ATIVO;2021.2;SISU;2021.1;L2;01/05/1994;Somente escola pblica;2011;Masculino;2017;0;12;0;2,72;2;0;0;0;16;659,84
634457200;ATIVO;2021.2;SISU;2021.1;L2;10/04/2003;Somente escola pblica;2020;Masculino;2017;16;8;0;7,90;1;0;0;0;24;656,54
081827815;ATIVO;2021.2;SISU;2021.1;L2;19/02/2003;Somente escola pblica;2020;Masculino;2017;16;4;0;7,36;1;0;0;0;20;645,60
117419696;ATIVO;2021.2;SISU;2021.1;L2;21/12/2001;Somente escola pblica;2019;Masculino;2017;16;4;0;7,22;1;0;0;0;20;645,42
279198037;ATIVO;2021.2;SISU;2021.1;L2;04/10/1994;Somente escola pblica;2011;Masculino;2017;12;16;0;6,41;2;0;0;0;20;637,66
050602324;CANCELAMENTO P/ SOLICITACAO ALUNO;2021.1;SISU;2021.1;L2;09/10/2003;Somente escola pblica;2020;Masculino;2017;0;0;0;0,00;0;0;0;0;0;634,98
058624112;ATIVO;2021.2;SISU;2021.1;L6;13/04/2001;Somente escola pblica;2020;Masculino;2017;16;4;0;9,02;1;0;0;0;20;683,60
150293206;ATIVO;2021.2;SISU;2021.1;L6;04/06/1999;Somente escola pblica;2017;Masculino;2017;16;8;0;8,27;1;0;0;0;20;661,54
531744717;ATIVO;2021.2;SISU;2021.1;L6;26/03/2002;Somente escola pblica;2020;Masculino;2017;8;4;0;5,98;1;0;0;0;20;651,68
753709582;ATIVO;2021.2;SISU;2021.1;L6;07/08/2000;Somente escola pblica;2017;Feminino;2017;20;16;0;8,19;1;0;0;0;16;651,42
033862933;ATIVO;2021.2;SISU;2021.1;L6;03/01/2000;Somente escola pblica;2016;Masculino;2017;48;16;0;7,28;1;0;0;0;16;649,48
244279881;ATIVO;2021.2;SISU;2021.1;L6;20/12/1999;Somente escola pblica;2019;Feminino;2017;16;4;0;8,98;1;0;0;0;20;644,16
431527843;ATIVO;2021.2;SISU;2021.1;L6;18/09/2002;Somente escola pblica;2021;Feminino;2017;16;4;0;7,50;1;0;0;0;20;643,82
165633999;ATIVO;2021.2;SISU;2021.1;L5;29/03/2003;Somente escola pblica;2020;Feminino;2017;16;4;0;7,38;1;0;0;0;20;584,24
338820229;ATIVO;2021.2;SISU;2021.1;L1;03/11/1988;Somente escola pblica;2008;Masculino;2017;8;4;0;6,90;1;0;0;0;4;460,84
936096755;ATIVO;2021.2;SISU;2021.1;L1;06/11/2003;Somente escola pblica;2020;Masculino;2017;16;8;0;9,07;1;0;0;0;24;728,62
033043611;ATIVO;2021.2;SISU;2021.1;L1;14/01/2003;Somente escola pblica;2021;Feminino;2017;16;8;0;9,70;1;0;0;0;20;696,74
287749477;CANCELAMENTO P/ SOLICITACAO ALUNO;2021.1;SISU;2021.1;L1;02/10/2002;Somente escola pblica;2020;Masculino;2017;0;0;0;0,00;0;0;0;0;0;691,70
118381874;ATIVO;2021.2;SISU;2021.1;L1;28/06/2001;Somente escola pblica;2020;Masculino;2017;16;0;0;6,30;1;0;0;0;8;690,92
099389406;ATIVO;2021.2;SISU;2021.1;L5;11/10/2001;Somente escola pblica;2021;Masculino;2017;16;4;0;8,06;1;0;0;0;20;716,80
189304782;ATIVO;2021.2;SISU;2021.1;L5;24/01/2001;Somente escola pblica;2019;Masculino;2017;16;4;0;8,84;1;0;0;0;20;715,46
536428738;ATIVO;2021.2;SISU;2021.1;L5;29/01/2003;Somente escola pblica;2020;Masculino;2017;16;4;0;9,38;1;0;0;0;20;714,46
743953316;ATIVO;2021.2;SISU;2021.1;L5;25/02/2003;Somente escola pblica;2020;Feminino;2017;8;4;0;5,38;1;0;0;0;20;714,14
574508094;ATIVO;2021.2;SISU;2021.1;L5;06/08/1993;Somente escola pblica;2013;Masculino;2017;16;4;0;6,96;1;0;0;0;20;711,40
281488180;ATIVO;2021.2;SISU;2021.1;L5;19/06/2003;Somente escola pblica;2021;Masculino;2017;16;8;0;9,55;1;0;0;0;20;709,68
580997195;ATIVO;2021.2;SISU;2021.1;N/A;31/03/2004;Somente escola privada;2020;Masculino;2017;8;4;0;5,58;1;0;0;0;20;723,68
111476708;ATIVO;2021.2;SISU;2021.1;N/A;26/04/2003;Somente escola privada;2020;Masculino;2017;16;4;0;8,74;1;0;0;0;20;722,94
697267716;ATIVO;2021.2;SISU;2021.1;L2;03/07/2003;Somente escola pblica;2020;Feminino;2017;16;4;0;8,90;1;0;0;0;20;629,86
884833153;ATIVO;2021.2;SISU;2021.1;L2;05/09/2003;Somente escola pblica;2021;Feminino;2017;16;4;0;6,98;1;0;0;0;16;628,78
683449100;ATIVO;2021.2;SISU;2021.1;L2;10/12/2002;Somente escola pblica;2021;Masculino;2017;8;0;0;5,93;1;0;0;0;24;620,64
294775817;ATIVO;2021.2;SISU;2021.1;L6;05/09/1994;Somente escola pblica;2012;Masculino;2017;12;12;0;6,80;1;0;0;0;20;633,70
873395687;ATIVO;2021.2;SISU;2021.1;L6;01/01/1995;Somente escola pblica;2011;Masculino;2017;32;12;0;7,61;1;0;0;0;20;629,14
848102469;ATIVO;2021.2;SISU;2021.1;L6;10/05/1999;Somente escola pblica;2016;Feminino;2017;16;4;0;8,22;1;0;0;0;20;626,62
701109956;ATIVO;2021.2;SISU;2021.1;L1;16/03/2002;Somente escola pblica;2018;Feminino;2017;20;8;0;8,56;1;0;0;0;16;658,56
263493691;ATIVO;2021.2;SISU;2021.1;L1;02/12/1999;Somente escola pblica;2017;Masculino;2017;16;12;0;8,10;2;0;0;0;16;653,02
315388962;ATIVO;2021.2;SISU;2021.1;L5;06/07/2000;Somente escola pblica;2017;Masculino;2017;44;16;0;7,87;1;0;0;0;24;706,86
767456124;ATIVO;2021.2;SISU;2021.1;L5;22/09/2003;Somente escola pblica;2021;Masculino;2017;16;4;0;8,40;1;0;0;0;16;706,36
834915143;ATIVO;2021.2;SISU;2021.1;L2;27/12/2002;Somente escola pblica;2019;Masculino;2017;8;4;0;5,14;1;0;0;0;16;620,26
747534098;CANCELAMENTO POR ABANDONO;2021.2;SISU;2021.1;L6;26/12/2002;Somente escola pblica;2021;Masculino;2017;16;0;0;7,28;1;0;0;0;0;620,00
091433572;CANCELAMENTO POR ABANDONO;2021.2;SISU;2021.1;L1;06/01/1995;Somente escola pblica;2013;Feminino;2017;0;0;0;0,46;1;0;0;0;0;651,78
048303554;ATIVO;2021.2;SISU;2021.1;L2;20/01/1999;Somente escola pblica;2018;Masculino;2017;16;4;0;6,32;1;0;0;0;16;615,60
452652639;ATIVO;2021.2;SISU;2021.1;L6;09/12/2002;Somente escola pblica;2021;Feminino;2017;16;4;0;7,34;1;0;0;0;16;615,30
065515382;ATIVO;2021.2;SISU;2021.1;N/A;29/01/2003;Somente escola privada;2020;Feminino;2017;16;4;0;7,28;1;0;0;0;20;721,10
159427738;ATIVO;2021.2;SISU;2021.1;N/A;03/03/2004;Somente escola privada;2020;Masculino;2017;16;4;0;8,20;1;0;0;0;20;720,00
114055337;ATIVO;2021.2;SISU;2021.1;N/A;20/04/1993;Somente escola privada;2010;Feminino;2017;32;8;0;7,18;1;0;0;0;12;701,56
828701895;ATIVO;2021.2;SISU;2021.1;N/A;06/05/2000;Somente escola privada;2017;Masculino;2017;28;16;0;6,55;2;0;0;0;20;693,04
427941127;ATIVO;2021.2;SISU;2021.1;L6;12/06/1997;Somente escola pblica;2013;Masculino;2017;16;24;0;5,82;1;0;0;0;20;609,98
086440139;ATIVO;2021.2;SISU;2021.1;L1;21/09/2002;Somente escola pblica;2021;Masculino;2017;16;4;0;8,60;1;0;0;0;20;650,82
398840615;ATIVO;2021.2;CONVENIO PEC-G;2021.1;N/A;28/07/1993;Somente escola pblica;2019;Feminino;2017;8;0;0;7,45;1;0;0;0;16;-
204418483;ATIVO;2021.2;CONVENIO PEC-G;2021.1;N/A;26/12/1995;Somente escola pblica;2014;Masculino;2017;8;0;0;8,70;1;0;0;0;16;-
661631584;ATIVO;2021.2;SISU;2021.2;N/A;25/02/2001;Somente escola privada;2018;Feminino;2017;0;0;0;0,00;0;0;0;0;24;779,76
208517192;ATIVO;2021.2;SISU;2021.2;N/A;31/07/1999;Somente escola privada;2016;Feminino;2017;28;8;0;8,49;2;0;0;0;20;755,70
995436730;ATIVO;2021.2;SISU;2021.2;N/A;20/02/2003;Somente escola privada;2020;Masculino;2017;0;0;0;0,00;0;0;0;0;20;721,04
008849042;ATIVO;2021.2;SISU;2021.2;N/A;07/10/2003;Somente escola privada;2020;Masculino;2017;0;0;0;0,00;0;0;0;0;20;720,66
316167867;ATIVO;2021.2;SISU;2021.2;N/A;09/03/2002;Somente escola privada;2019;Masculino;2017;0;0;0;0,00;0;0;0;0;20;719,70
166163611;ATIVO;2021.2;SISU;2021.2;N/A;08/11/2000;Somente escola privada;2019;Masculino;2017;0;0;0;0,00;0;0;0;0;20;718,74
633106845;ATIVO;2021.2;SISU;2021.2;N/A;07/11/2002;Somente escola privada;2020;Masculino;2017;0;0;0;0,00;0;0;0;0;20;717,52
514974419;ATIVO;2021.2;SISU;2021.2;N/A;03/09/2003;Somente escola privada;2020;Masculino;2017;0;0;0;0,00;0;0;0;0;20;717,50
412909959;ATIVO;2021.2;SISU;2021.2;N/A;24/08/2003;Somente escola privada;2020;Feminino;2017;0;0;0;0,00;0;0;0;0;20;716,88
496747820;ATIVO;2021.2;SISU;2021.2;N/A;01/12/2002;Somente escola privada;2019;Feminino;2017;0;0;0;0,00;0;0;0;0;20;716,74
700899650;ATIVO;2021.2;SISU;2021.2;N/A;29/04/2002;Somente escola privada;2019;Masculino;2017;0;0;0;0,00;0;0;0;0;20;715,98
189953036;ATIVO;2021.2;SISU;2021.2;N/A;15/06/2003;Somente escola privada;2020;Masculino;2017;0;0;0;0,00;0;0;0;0;4;715,34
425130163;ATIVO;2021.2;SISU;2021.2;N/A;23/04/2000;Somente escola privada;2017;Masculino;2017;16;16;0;7,59;1;0;0;0;16;712,70
217473293;ATIVO;2021.2;SISU;2021.2;N/A;29/04/2003;Somente escola privada;2020;Masculino;2017;0;0;0;0,00;0;0;0;0;20;712,40
220522051;ATIVO;2021.2;SISU;2021.2;N/A;16/11/1996;Somente escola privada;2014;Masculino;2017;16;24;0;8,23;2;0;0;0;16;707,40
461585994;ATIVO;2021.2;SISU;2021.2;N/A;27/03/2004;Somente escola privada;2020;Masculino;2017;0;0;0;0,00;0;0;0;0;20;705,62
270570736;ATIVO;2021.2;SISU;2021.2;N/A;06/10/2000;Somente escola privada;2018;Feminino;2017;8;4;0;5,77;1;0;0;0;20;704,86
836104177;ATIVO;2021.2;SISU;2021.2;N/A;27/03/2003;Somente escola pblica;2020;Feminino;2017;0;0;0;0,00;0;0;0;0;20;703,88
271467173;ATIVO;2021.2;SISU;2021.2;N/A;24/04/2001;Somente escola privada;2018;Masculino;2017;0;0;0;0,00;0;0;0;0;20;701,26
016884349;ATIVO;2021.2;SISU;2021.2;N/A;19/04/2003;Somente escola privada;2020;Masculino;2017;0;0;0;0,00;0;0;0;0;20;698,90
412039397;ATIVO;2021.2;SISU;2021.2;N/A;15/11/2003;Somente escola privada;2020;Masculino;2017;0;0;0;0,00;0;0;0;0;20;698,00
885626201;ATIVO;2021.2;SISU;2021.2;N/A;23/07/2002;Somente escola privada;2019;Feminino;2017;24;4;0;0,00;1;0;0;0;20;697,86
694020771;ATIVO;2021.2;SISU;2021.2;N/A;09/03/2003;Somente escola privada;2020;Masculino;2017;0;0;0;0,00;0;0;0;0;20;697,56
772728685;ATIVO;2021.2;SISU;2021.2;N/A;26/09/2003;Somente escola privada;2020;Masculino;2017;0;0;0;0,00;0;0;0;0;20;695,72
262558756;ATIVO;2021.2;SISU;2021.2;N/A;01/11/2001;Somente escola privada;2019;Feminino;2017;0;0;0;0,00;0;0;0;0;20;693,76
594015427;ATIVO;2021.2;SISU;2021.2;N/A;16/01/2003;Somente escola privada;2020;Masculino;2017;0;0;0;0,00;0;0;0;0;20;693,62
845497815;ATIVO;2021.2;SISU;2021.2;N/A;12/12/2003;Somente escola privada;2020;Masculino;2017;0;4;0;9,30;1;0;0;0;20;693,14
151664587;ATIVO;2021.2;SISU;2021.2;L2;10/02/2003;Somente escola pblica;2020;Masculino;2017;0;0;0;0,00;0;0;0;0;20;659,12
043646246;ATIVO;2021.2;SISU;2021.2;L2;08/03/2001;Somente escola pblica;2018;Masculino;2017;0;0;0;0,00;0;0;0;0;20;620,76
590487432;ATIVO;2021.2;SISU;2021.2;L6;13/02/2003;Somente escola pblica;2020;Masculino;2017;0;0;0;0,00;0;0;0;0;20;642,56
707432552;ATIVO;2021.2;SISU;2021.2;L6;28/01/2003;Somente escola pblica;2019;Masculino;2017;0;0;0;0,00;0;0;0;0;20;635,24
646383519;ATIVO;2021.2;SISU;2021.2;L6;09/12/2002;Somente escola pblica;2020;Feminino;2017;0;0;0;0,00;0;0;0;0;20;627,68
779195230;ATIVO;2021.2;SISU;2021.2;L1;06/12/2002;Somente escola pblica;2020;Masculino;2017;0;0;0;0,00;0;0;0;0;20;683,48
025144475;ATIVO;2021.2;SISU;2021.2;L1;29/12/2003;Somente escola pblica;2020;Masculino;2017;24;8;0;0,00;2;0;0;0;20;670,64
925211649;ATIVO;2021.2;SISU;2021.2;L1;29/09/2000;Somente escola pblica;2019;Masculino;2017;0;0;0;0,00;0;0;0;0;20;656,38
638913468;ATIVO;2021.2;SISU;2021.2;L5;29/06/2002;Somente escola pblica;2020;Masculino;2017;0;0;0;0,00;0;0;0;0;20;713,34
128061300;ATIVO;2021.2;SISU;2021.2;L5;06/01/2003;Somente escola pblica;2021;Feminino;2017;0;0;0;0,00;0;0;0;0;20;697,94
797941209;ATIVO;2021.2;SISU;2021.2;L5;30/07/2001;Somente escola pblica;2020;Masculino;2017;0;0;0;0,00;0;0;0;0;20;691,24
232015481;ATIVO;2021.2;SISU;2021.2;N/A;23/05/2003;Somente escola privada;2020;Masculino;2017;24;4;0;0,00;1;0;0;0;24;692,70
572363215;ATIVO;2021.2;SISU;2021.2;N/A;09/12/1997;Somente escola privada;2015;Masculino;2017;12;8;0;6,08;2;0;0;0;20;691,46
903639660;ATIVO;2021.2;SISU;2021.2;N/A;21/02/2004;Somente escola privada;2020;Masculino;2017;12;0;0;0,00;1;0;0;0;20;690,48
049950568;ATIVO;2021.2;SISU;2021.2;N/A;09/06/2003;Somente escola privada;2020;Masculino;2017;0;0;0;0,00;0;0;0;0;24;683,12
202811330;ATIVO;2021.2;SISU;2021.2;N/A;15/10/2001;Somente escola privada;2019;Masculino;2017;24;8;0;0,00;1;0;0;0;20;682,82
160824543;ATIVO;2021.2;SISU;2021.2;N/A;19/07/2002;Somente escola privada;2020;Masculino;2017;0;0;0;0,00;0;0;0;0;20;679,76
480092391;ATIVO;2021.2;SISU;2021.2;N/A;07/12/2002;Somente escola privada;2020;Masculino;2017;0;0;0;0,00;0;0;0;0;20;676,54
014339152;ATIVO;2021.2;SISU;2021.2;L2;04/07/2003;Somente escola pblica;2021;Masculino;2017;0;0;0;0,00;0;0;0;0;20;606,76
596656819;ATIVO;2021.2;SISU;2021.2;L2;29/08/1999;Somente escola pblica;2017;Masculino;2017;0;0;0;0,00;0;0;0;0;20;606,46
383687797;ATIVO;2021.2;SISU;2021.2;L2;05/04/2002;Somente escola pblica;2021;Masculino;2017;0;0;0;0,00;0;0;0;0;20;599,60
387002555;ATIVO;2021.2;SISU;2021.2;L2;24/04/2002;Somente escola pblica;2021;Feminino;2017;0;0;0;0,00;0;0;0;0;20;598,88
829928444;ATIVO;2021.2;SISU;2021.2;L2;23/07/2001;Somente escola pblica;2018;Masculino;2017;12;16;0;7,81;1;0;0;0;20;593,12
189329634;ATIVO;2021.2;SISU;2021.2;L2;30/12/2002;Somente escola pblica;2021;Masculino;2017;0;0;0;0,00;0;0;0;0;20;579,44
077963002;ATIVO;2021.2;SISU;2021.2;L2;05/02/2003;Somente escola pblica;2021;Feminino;2017;0;0;0;0,00;0;0;0;0;20;569,52
999446477;ATIVO;2021.2;SISU;2021.2;L2;29/10/2003;Somente escola pblica;2020;Masculino;2017;0;0;0;0,00;0;0;0;0;20;569,36
815403400;ATIVO;2021.2;SISU;2021.2;L6;30/04/2001;Somente escola pblica;2018;Masculino;2017;0;0;0;0,00;0;0;0;0;20;621,02
318991128;ATIVO;2021.2;SISU;2021.2;L6;25/01/1989;Somente escola pblica;2013;Masculino;2017;0;0;0;0,00;0;0;0;0;4;612,44
175722868;ATIVO;2021.2;SISU;2021.2;L6;11/08/1997;Somente escola pblica;2021;Feminino;2017;8;8;0;8,85;1;0;0;0;16;604,48
254937995;ATIVO;2021.2;SISU;2021.2;L6;06/06/1995;Somente escola pblica;2011;Feminino;2017;12;20;0;7,40;1;0;0;0;20;601,30
896945834;ATIVO;2021.2;SISU;2021.2;L6;14/06/2003;Somente escola pblica;2020;Masculino;2017;0;0;0;0,00;0;0;0;0;20;599,60
127566151;ATIVO;2021.2;SISU;2021.2;L6;11/01/2004;Somente escola pblica;2021;Feminino;2017;0;0;0;0,00;0;0;0;0;20;599,60
551531004;ATIVO;2021.2;SISU;2021.2;L6;08/10/2000;Somente escola pblica;2018;Masculino;2017;8;0;0;7,30;1;0;0;0;20;586,52
427093693;ATIVO;2021.2;SISU;2021.2;L1;02/07/2002;Somente escola pblica;2021;Masculino;2017;8;4;0;8,63;1;0;0;0;20;650,82
326448097;ATIVO;2021.2;SISU;2021.2;L1;01/07/2002;Somente escola pblica;2021;Feminino;2017;0;0;0;0,00;0;0;0;0;20;630,64
981069414;ATIVO;2021.2;SISU;2021.2;L1;17/03/2002;Somente escola pblica;2019;Masculino;2017;32;12;0;0,00;2;0;0;0;24;627,80
661315770;ATIVO;2021.2;SISU;2021.2;L1;25/04/2003;Somente escola pblica;2021;Feminino;2017;0;0;0;0,00;0;0;0;0;20;623,36
841163284;ATIVO;2021.2;SISU;2021.2;L5;14/12/2000;Somente escola pblica;2018;Feminino;2017;0;0;0;0,00;0;0;0;0;20;683,06
752882310;ATIVO;2021.2;SISU;2021.2;L5;16/11/2003;Somente escola pblica;2020;Masculino;2017;0;0;0;0,00;0;0;0;0;20;667,46
963549548;ATIVO;2021.2;SISU;2021.2;L5;05/12/2003;Somente escola pblica;2021;Masculino;2017;0;0;0;0,00;0;0;0;0;20;636,10
692557934;ATIVO;2021.2;SISU;2021.2;N/A;26/05/2000;Somente escola privada;2017;Masculino;2017;24;8;0;0,00;1;0;0;0;20;671,34
749400259;ATIVO;2021.2;SISU;2021.2;N/A;31/07/2000;Somente escola privada;2018;Masculino;2017;48;12;0;0,00;1;0;0;0;20;669,32
874959426;ATIVO;2021.2;SISU;2021.2;N/A;25/03/2003;Somente escola privada;2020;Masculino;2017;0;0;0;0,00;0;0;0;0;20;668,28
074069817;ATIVO;2021.2;SISU;2021.2;N/A;02/11/2003;Somente escola privada;2020;Masculino;2017;0;0;0;0,00;0;0;0;0;20;662,78
251903580;ATIVO;2021.2;SISU;2021.2;N/A;07/06/2003;Somente escola privada;2020;Masculino;2017;12;8;0;0,00;1;0;0;0;16;662,08
674055743;ATIVO;2021.2;SISU;2021.2;L2;03/06/1991;Somente escola pblica;2010;Masculino;2017;0;0;0;0,00;0;0;0;0;20;539,06
495032392;ATIVO;2021.2;SISU;2021.2;L2;05/09/2003;Somente escola pblica;2020;Feminino;2017;0;0;0;0,00;0;0;0;0;20;538,92
705346073;ATIVO;2021.2;SISU;2021.2;L6;01/01/1992;Somente escola pblica;2009;Masculino;2017;0;0;0;0,00;0;0;0;0;20;584,46
413730466;ATIVO;2021.2;SISU;2021.2;L1;22/10/2001;Somente escola pblica;2019;Masculino;2017;24;12;0;0,00;1;0;0;0;20;620,54
246448425;ATIVO;2021.2;SISU;2021.2;L5;26/12/2002;Somente escola pblica;2021;Masculino;2017;16;0;0;7,28;1;0;0;0;20;620,00
494526503;ATIVO;2021.2;SISU;2021.2;L5;24/06/2002;Somente escola pblica;2020;Feminino;2017;36;12;0;0,00;1;0;0;0;16;604,90
137922701;ATIVO;2021.2;SISU;2021.2;L5;27/03/2002;Somente escola pblica;2021;Masculino;2017;0;0;0;0,00;0;0;0;0;20;604,28
327776375;ATIVO;2021.2;SISU;2021.2;N/A;06/11/1993;Somente escola privada;2010;Masculino;2017;0;0;0;0,00;0;0;0;0;20;661,02
223553181;ATIVO;2021.2;SISU;2021.2;L1;05/11/1998;Somente escola pblica;2016;Masculino;2017;0;0;0;0,00;0;0;0;0;20;613,22
288958580;ATIVO;2021.2;SISU;2021.2;L5;02/05/1990;Somente escola pblica;2010;Feminino;2017;0;0;0;0,00;0;0;0;0;20;568,50
468027278;ATIVO;2021.2;SISU;2021.2;L2;17/12/2004;Somente escola pblica;2020;Masculino;2017;0;0;0;0,00;0;0;0;0;20;520,98
822016469;ATIVO;2021.2;SISU;2021.2;N/A;11/07/2001;Somente escola privada;2020;Masculino;2017;0;0;0;0,00;0;0;0;0;20;653,70
156996855;ATIVO;2021.2;SISU;2021.2;N/A;26/08/2002;Somente escola privada;2021;Masculino;2017;0;0;0;0,00;0;0;0;0;20;648,86
119515908;ATIVO;2021.2;SISU;2021.2;N/A;24/02/2002;Somente escola privada;2019;Feminino;2017;16;8;0;7,93;1;0;0;0;20;643,28
082659350;ATIVO;2021.2;SISU;2021.2;N/A;30/07/2003;Somente escola privada;2020;Masculino;2017;0;0;0;0,00;0;0;0;0;20;638,18
